ID,Role,Description
1884726807,"
        Desarrollador  sap (abap) -  mellin o bogota
    ","La Multinacional *TATA CONSULTANCY SERVICES*, está buscando un Developer Abap*Requisitos: *1.	Experiencia en proyectos de implementación SAP ERP ECC y SAP S/4 HANA.2.	Experiencia en configuración para los módulos TRM, TR y GL.3.	Creación de especificaciones técnicas y code review.4.	Manejo de políticas de Programación bajo estandares de SAP.5.	Experiencia de análisis funcional y apoyo funcional.6.	Certificación en S4 Hana para el Modulo7.	Experiencia en soluciones Fiori8.	Conocimiento en integraciones SAP S/4 HANA -Ariba.*Condiciones*: Remoto al inicio, pero después se debe tener la disponibilidad para trabajar presencial en Bogotá o Medellín (dependiendo en donde viva) / L - V / contrato a término indefinido directamente con TATA*Salario*: A convenir. (El salario está abierto al perfil del candidato, es decir no hay un rango prestablecido)Si estas interesado en saber más sobre la vacante por favor confirma por este medio y te contaremos cual es el proceso a seguir."
1884735628,"
        Programmer analyst advisory
    ","* Desarrollo de nuevas aplicaciones, construccion de nuevas aplicaciones* Developer con experiencia en arquitectura* 5 años de experiencia en desarrollo"
1884699453,"
        Arquitecto de software
    ","Buscamos profesionales en Ingeniería con experiencia en desarrollo, diseño y arquitectura de software."
1884739778,"
        Profesional sistemas de colocaciones financieras
    ","Si eres Cercano, Apasionado, Innovador, Positivo y Sabio… Esta es la oportunidad del ¡Siempre se Puede!: En Banco Popular nos encontramos en la Búsqueda de Talentos Populares para ocupar el cargo de: Profesional Sistemas de Colocaciones Financieras.Lo que necesitas para ser un Talento Popular: Profesional Graduado de Ingeniería de Sistemas preferiblemente con especialización en desarrollo de software, indispensable contar con tarjeta profesional. Experiencia mínima de dos (3) años en desarrollo, diseño y desarrollo en base de dato relacionales y en manejo de metodologías de Desarrollo.Horario de oficina de lunes a viernes. Contamos con beneficios como primas extralegales, auxilio de alimentación, auxilio de transporte, prima de vacaciones, entre otros. Contrato a término indefinido. Salario de:   $3.500.000 a $4.000.00Te esperamos… ¡Juntos Lograremos ser el Banco principal de nuestros clientes!"
1884739087,"
        Ingeniero de sistemas integracion soap ui
    ","Importante empresa requiere Profesional en Ingeniería de Sistemas y/o afines, con experiencia mínima de  2 años en desarrollo  en diferentes lenguajes, integracion de sistemas SOAP UI, aplicaciones middleware, servicios web y protocolos de conexión.Horario de oficinaSalario: $ 4, 500.000"
1884721106,"
        Web master
    ","Importante institución educativa requiere para su equipo de trabajo WEB MASTER, se requiere ingeniero de sistemas y/o ingeniero de software, diseñador grafico, para la ciudad de Bogotá,   dentro de sus funciones esta, diseña, desarrollar y mantener sitios web de acuerdo a la demanda del grupo empresarial, administrar las plataformas de acceso al control de nombres de dominio, alojamiento web o web hosting, optimizar la arquitectura de los sitios web empresariales, calidad y actualización de los sitios web, ejecución permanente de vigilancia tecnológica en materia de publicaciones web y manejo social.Salario: a convenirDisponibilidad para entrevista el día de hoy"
1884742656,"
        Profesional ciencia y tecnología
    ","¡Si cuentas con habilidades para la gestión y control en áreas de ciencia y tecnología!  En Compensar buscamos profesional en Ciencia, Tecnología, Ingeniería o carreras afines  que cuente con mínimo 2 años de experiencia en Robótica, Programación, Ciencia.  Salario $3.481.200contrato a término fijo por 3 meses."
1884739375,"
        Analista de prueba  de sofware tester agil
    ","Importante entidad bancaria requiere urgente Profesional culminado de ingeniero de sistemas, automatizado o carearas relacionadas  a sisitemas, con experiencia en certificación de software a través de pruebas funcionales y no funcionales, experiencia mínima de 1 año y medio; manejo de metodología SCRUM.Condiciones:•	Básico: $ 2.924.173•	Jornada laboral: 8: am 5 30:pm.•	Ser profesional en ingeniera de sistemas con experiencia en certificación de Software.•	Experiencia en metodología Agile SCRUM - Nociones en proceso de pruebas Automatizadas bajo herramientas como SELENIUM - CUCUMBERLa vinculación inicialmente seria por un tiempo de 12 meses, pero con la posibilidad de prorrogar o firmar directamente con el banco de acuerdo a su desempeño.SELENIUM – CUCUMBER:"
1884730077,"
        Ingeniero semi-senior de release
    ","Se requiere Ingeniero de sistemas o afines, Experiencia de 2 años en: desarrollo de software en sector financiero, con énfasis en gestión de proyectos, y orquestación de releases para puesta en ambiente de producción y no productivos, con conocimientos en Scrum. Las funciones a realizar son: Gestión de proyectos y capacidad de orquestar los releases para poner en productivo. Con habilidades en: Dinamismo, Comunicación, Trabajo en equipo."
1884741136,"
        Desarrollador power bi
    ","VASS Colombia, te invita a seguir creciendo. ¿BUSCAS UN NUEVO RUMBO PROFESIONAL? VASS es una empresa 100% privada fundada en 1999 con presencia en Europa y América. Nuestro principal objetivo es poner especial foco en el talento, porque la base de esta compañía ha sido, son y serán las PERSONAS.Requisitos:•	Ingeniero de sistemas, electrónico, telecomunicaciones o carreras afines, con tarjeta profesional vigente.•	Con 2 años de experiencia como Desarrollador Power BIConocimientos técnicos en:•	Microsoft Power BI•	Lenguaje T-SQL, PL-SQL•	Habilidades en trabajo sin supervisión, autogestión y adaptación al cambio.¡ANIMATE A SER PARTE DE NUESTRO EQUIPO"
1884732284,"
        Salesforce tech lead - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for Salesforce Tech Leads to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people, team players passionate about programming in this language and oriented to provide the best experience to the end user. This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Implementation and administration of Sales Cloud to support global business and partnering with internal business teams driving results for customer acquisition, engagement, & retention.- Collect business requirements working closely with business users to understand needs and translate into technical implementation.- APEX & Visualforce coding, object & field creation, integration and sync points.You Must Have:- 7+ years of experience as Salesforce Developer.- Advanced experience in programming on Salesforce.- Advanced knowledge of APEX.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884721021,"
        Ingeniero de desarrollo de software- medellín
    ","Estamos buscando Profesionales en ingeniería de sistemas, desarrollo web con experiencia laboral superior a 5 años , para laborar en la ciudad de Medellín.Importante contar con conocimientos en distintos lenguajes de programación.Ingles avanzado (mínimo 70%)LUGAR DE TRABAJO : Medellín, Antioquia."
1884740431,"
        Analista de prueba  de sofware tester agil
    ","Importante entidad bancaria requiere urgente Profesional culminado de ingeniero de sistemas, automatizado o carearas relacionadas  a sisitemas, con experiencia en certificación de software a través de pruebas funcionales y no funcionales, experiencia mínima de 1 año y medio; manejo de metodología SCRUM.Condiciones:•	Básico: $ 2.924.173•	Jornada laboral: 8: am 5 30:pm.•	Ser profesional en ingeniera de sistemas con experiencia en certificación de Software.•	Experiencia en metodología Agile SCRUM - Nociones en proceso de pruebas Automatizadas bajo herramientas como SELENIUM - CUCUMBERLa vinculación inicialmente seria por un tiempo de 12 meses, pero con la posibilidad de prorrogar o firmar directamente con el banco de acuerdo a su desempeño.SELENIUM – CUCUMBER:"
1884721925,"
        Arquitecto de soluciones -  medellín
    ","Se requiere profesional en ingeniería de sistemas que posea experiencia laboral de dos (3) años, en Técnicas de diseño y construcción de software, Experiencia en evaluar, analizar, diseñar e implementar arquitecturas de referencia y de solución basadas en tecnologías de la información, será el encargado del direccionamiento a los equipos de proyectos en las actividades de implementación."
1884739109,"
        Ingeniero con experiencia en integración web
    ","Si eres Cercano, apasionado, Innovador, Positivo y sabio… Esta es la oportunidad del ¡Siempre se Puede!: En Banco Popular nos encontramos en la Búsqueda de Talentos Populares para ocupar el cargo de: Profesional Integración de Canales.Lo que necesitas para ser un Talento Popular: Profesional Graduado de Ingeniería de Sistemas o carreras afines, indispensable contar con tarjeta profesional. Experiencia mínima de dos (2) años en desarrollo, integraciones de sistemas y aplicaciones, servicios WEB, aplicaciones middleware, SoapUI, protocolos de conexión. Conocimientos de TCP, Voz y transferencia electrónica de datos.Horario de oficina de lunes a viernes. Contamos con beneficios como primas extralegales, auxilio de alimentación, auxilio de transporte, prima de vacaciones, entre otros. Contrato a término indefinido. Salario de:   $3.500.000 a $4.000.00Te esperamos… ¡Juntos Lograremos ser el Banco principal de nuestros clientes!"
1884726559,"
        Ingeniero de desarrollo web
    ","Importante empresa del sector farmacéutico requiere para su equipo de trabajo INGENIERO DE DESARROLLO WEB. Profesional en  Ingeniería de Sistemas o Software con cinco (5) años de experiencia en análisis, diseño, desarrollo e implementación de aplicaciones Web y Apps, bajo metodologías ágiles de desarrollo de software, creación y realización de pruebas funcionales y unitarias, elaboración de documentación técnica de aplicaciones (UML), evaluación e implementación de proyectos de software, web service.CONDICIONALES LABORALES:Horarios de lunes a sábadoContrato a término indefinido directo con la compañíaBeneficios corporativos"
1884608458,"
        Experto en dispositivos móviles
    ","POLITÉCNICO INDOAMERICANO BUSCA EXPERTO DISCIPLINAR: DISPOSITIVOS MÓVILESDescripción generalProfesional en ingeniería de sistemas, ingeniería informática, ingeniería electrónica, ingeniería de telecomunicaciones o afinesExperiencia: con conocimiento y experiencia comprobada en diseño y desarrollo de software   web , Conocedor de los paradigmas de programación y de los lenguajes, tecnologías y herramientas para arquitecturas móviles, así mismo,  habilidades para análisis de requerimientos y el uso de técnicas de recolección de datos  bajo  estándares internacionales.Contrato: Prestación de serviciosHonorarios: $2.400.000Enviar hojas de vida a reclutamiento @ politecnicoindoamericano. edu. co"
1884727477,"
        Profesional lider técnico java
    ","Feliz inicio de semana para todos #Bogotá!Stefanini Colombia, en Alianza con el Banco Popular, esta buscando los siguientes profesionales graduados en Ingeniería de sistemas, Ingeniería Electrónica o afines, para el área de TI.Busca: ???????????????? LIDER JUNIOR TÉCNICO (JAVA):?Experiencia de 2 años en seguimiento de proyectos de desarrollo.? Manejo de equipos de trabajo, documentación, levantamiento de requerimientos para diferentes tecnologías con el fin de dar sugerencias en el momento de realizar los proyectos.? Tener la experiencia liderando aunque no haya tenido como tal el cargo de líder.? Aplican profesionales con experiencia en gestión de proyectos asociados de desarrollo de software.Requisitos indispensables para que tu hoja de vida sea tenia en cuenta en el proceso:? Tarjeta Profesional? Profesional graduado en las carreras mencionadasBENEFICIOSHorarios flexibles de lunes a viernes, primas extralegales , auxilio de alimentación, auxilio de transporte, prima de vacaciones, entre otros.¡Contrato a término indefinido, directo con el Banco!Si estas interesado en formar parte del equipo de trabajo#postulate #refiere #comparte #ofertaslaborales"
1884739344,"
        Tester agile
    ","ingeniero de sistemas o automatizadorImportante entidad bancaria requiere urgente ingeniero de sistemas o afines, con experiencia en certificación de software a través de pruebas funcionales y no funcionales, experiencia mínima de 1 año y medio; manejo de metodología SCRUM.Condiciones:•	Básico: $ 2.924.173•	Jornada laboral: 8: am 5 30:pm.•	Ser profesional en ingeniera de sistemas con experiencia en certificación de Software.•	Experiencia en metodología Agile SCRUM - Nociones en proceso de pruebas Automatizadas bajo herramientas como SELENIUM - CUCUMBERLa vinculación inicialmente seria por un tiempo de 12 meses, pero con la posibilidad de prorrogar o firmar directamente con el banco de acuerdo a su desempeño.SELENIUM – CUCUMBER: automatización."
1884737744,"
        Product owner
    ",#productownersNos encontramos en la búsqueda de un Product Owner bilingue (Inglés). Ingeniero con 5 años de experiencia gerenciando producto con experiencia metodologías ágiles. Amplia comprensión de conceptos técnicos y que haya trabajado en la construcción de productos tecnológicos para empresas grandes y pequeñas.
1884732997,"
        Qa manual
    ","Micro Talent es una empresa subsidiaria de un grupo empresarial americano, el cual está especializado 100% en T.I., ofrecemos excelente oportunidad de crecimiento profesional, clima laboral, estabilidad laboral y trabajo 100% remoto.Tecnólogo o Profesional en Ingeniería de Sistemas o carreras afines. Quien es el responsable de garantizar la calidad del desarrollo creando soluciones que mejoren la experiencia del usuario final.Competencias:Atención al detalleOrientación al clienteTrabajo en equipoRequerimientos:3 años de experiencia especifica en el cargoConocimiento de Visual Studio Team ServicesConocimiento en planes de pruebasExperiencia con metodologías de trabajo ágilesConocimiento en bases de datosNivel de inglés requerido : Intermedio -Alto"
1884736169,"
        Desarrollador cloud y apx - semi senior en alternancia bogotá
    ","Profesional en Ingeniería con mínimo 3 años de experiencia en Nuevas tecnologías ( Cloud, APX, Digital)."
1884726731,"
        Web master
    ","Administrar la plataforma e-commerce, su funcionalidad y configuración. El Web Master debegarantizar el correcto funcionamiento del sitio web y ser el enlace directo entre eldireccionamiento estratégico y la configuración funcional."
1884725573,"
        Analista tecnología - cali
    ","En el Banco de Occidente buscamos personas para el cargo ANALISTA DE TECNOLOGÍA – CALI, para trabajar en los cargos de Analista funcional, Analista de desarrollo, Analista de pruebas o Analista soporte. Contrato a término fijo por 6 meses. Salario: (Profesionales) 2´331.000 – (Estudiantes o tecnólogos)  ´873.000. Para participar debes ser profesional, tecnólogo o estudiante universitario (a partir de 8 semestre) de ingeniería de sistemas, ingeniería informática o ingeniería telemática y tener conocimientos en alguno de los siguientes campos:Analista Funcional: Experiencia en levantamiento de requerimientos, manejo de técnicas de especificaciones como casos de uso BPMN o prototipos. Conocimiento en desarrollo de software y manejo de bases de datos.Analista de Desarrollo: Experiencia en diferentes lenguajes de programación, diseño y desarrollo de software. Manejo de bases de datos y especificaciones.Analista de Pruebas:  Experiencia en construcción de scripts de bases de datos y casos de prueba, pruebas funcionales y no funcionales, conocimiento de especificaciones, diseño y desarrollo de software.Analista Soporte : Soporte a aplicaciones, soporte mesa de ayuda nivel 3 y 4. Manejo de bases de datos y lenguajes de programación.Tendremos en cuenta a las personas que cumplan con el perfil descrito."
1884732177,"
        Qa analyst senior - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for QA Senior profiles to join our Analyst team and participate in different projects made up of multicultural teams distributed throughout the world.These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Analyze end user requirements to define and document test plans.- Execute test cases, debug, detect errors and / or possible improvements, document them and follow up to be resolved.- Generate reports of test results and errors detected.- Define priorities and plan tests of system requirements.- Document the functionalities of the systems.- Represent the end user to the developers to ensure that the requirements are met.- Detect and propose improvements in both the quality control process and the software development cycle.You Must Have:- 5+ years of experience in testing Web Products.- Solid knowledge of testing tools.- Development of test plans: creation of test cases and debugging.- Additional knowledge in Web technologies.- Extensive knowledge of Unix and Linux environments.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884710240,"
        Profesional 1 en arquitectura cloud
    ","¡ESTAMOS BUSCANDO EL MEJOR TALENTO HUMANO REDEBAN! Empresa líder en la industria de pagos electrónicos en Colombia, desea vincular al mejor PROFESIONAL 1 EN ARQUITECTURA CLOUD, en la ciudad de BOGOTÁ.FORMACIÓN ACADÉMICA:Profesional en Ingeniería de Sistemas o afines, MUY DESEABLE Especialización en Arquitectura Empresarial o relacionadas. Nivel de inglés mayor o igual a B2PROPÓSITO DEL CARGO:Desarrollar, administrar y coordinar la estrategia y estructura cloud computing de la organización, estableciendo planes de migración, transformación, políticas y mejores prácticas, así como liderar el proceso de cambio cultural para la adecuada adopción e implementación de cloud, para continuar siendo la Red # 1 y cumplir nuestro propósito superior.EXPERIENCIA:Mas de 3 años de experiencia en implementación de soluciones cloud nativas y seguridad cloud de las plataformas: AWS, AZURE y GCP, en el sector financiero (muy deseable).CONOCIMIENTOS ESPECÍFICOS:Diseño de soluciones en Cloud. Manejo de herramientas de administración Cloud. Implementación de soluciones en Cloud públicas, privadas e híbridas. Manejo de API Manager y administración de proyectos."
1884737329,"
        Coordinador 1 en arquitectura cloud
    ","¡ESTAMOS BUSCANDO EL MEJOR TALENTO HUMANO REDEBAN! Empresa líder en la industria de pagos electrónicos en Colombia, desea vincular al mejor PROFESIONAL 1 EN ARQUITECTURA CLOUD, en la ciudad de BOGOTÁ.FORMACIÓN ACADÉMICA:Profesional en Ingeniería de Sistemas o afines,  Especialización en Arquitectura Empresarial o relacionadas. Nivel de inglés mayor o igual a B2PROPÓSITO DEL CARGO:Desarrollar, administrar y coordinar la estrategia y estructura cloud computing de la organización, estableciendo planes de migración, transformación, políticas y mejores prácticas, así como liderar el proceso de cambio cultural para la adecuada adopción e implementación de cloud, para continuar siendo la Red # 1 y cumplir nuestro propósito superior.EXPERIENCIA:Mas de 3 años de experiencia en implementación de soluciones cloud nativas y seguridad cloud de las plataformas: AWS, AZURE y GCP, en el sector financiero (muy deseable).CONOCIMIENTOS ESPECÍFICOS:Diseño de soluciones en Cloud. Manejo de herramientas de administración Cloud. Implementación de soluciones en Cloud públicas, privadas e híbridas. Manejo de API Manager y administración de proyectos."
1884732377,"
        Arquitecto de soluciones soa/appi´s
    ","ES TU OPORTUNIDAD en PersonalSoft estamos en la búsqueda ARQUITECTO DE SOLUCIONES SOA/APPI´S  en MedellinProfesional con experiencia mínima de 1 año el cargo de arquitecto de soluciones, experiencia realizando arquitectura de integración en APIS y SOA (indispensable), conocimientos en AWS."
1884726089,"
        Coordinador de soporte a software
    ","Estamos buscando el mejor talento para nuestro equipo de trabajo, anímate a formar parte de la empresa que cambia vidas, requerimos para nuestro equipo de trabajo profesional en ingeniería de sistemas, telecomunicaciones, electrónica, software o carreras afines, preferiblemente certificado en ITIL, debe contar con experiencia mínima de 3 años en soporte telefónico o presencial a ERP o software a nivel de desarrollo, resolviendo incidentes, casos a usuarios, (deseable experiencia en el sector financiero), mesa de servicios y soporte.SALARIO: A convenir.HORARIO: Lunes a viernes, con disponibilidad.CONTRATO: Indefinido."
1884736279,"
        Arquitecto de soluciones soa/appi´s
    ","ES TU OPORTUNIDAD en PersonalSoft estamos en la búsqueda ARQUITECTO DE SOLUCIONES SOA/APPI´S  en MedellinProfesional con experiencia mínima de 1 año el cargo de arquitecto de soluciones, experiencia realizando arquitectura de integración en APIS y SOA (indispensable), conocimientos en AWS."
1884732230,"
        Data scientist architect - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for a Data Science Architects to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world.These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Work together with developers, tech leads and solution architects to build applications.- Improve existing structures by adding new functionalities or proposing technological updates so that as a result, the impact of your contribution is significant in the core of each business.- The result of your work will also allow you to improve the user experience on scalable and high availability platforms, contributing to the key differential of each business.You Must Have:- 8+ years of experience working as a developer.- 6+ years of experience working as Data Scientist.- Proficient with analysis, troubleshooting, and problem solving.- Hands-on experience with managing data loads and data quality a plus.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884737180,"
        Ingeniero de desarrollo en as400- contratacion inmediata  prestacion de servicios-proyecto de 5 sem.
    ","Importante empresa de Desarrollo de Software requiere para su equipo de trabajo Desarrollador AS400, con experiencia mínima de 2 años Especialmente con lenguajes CL, RPG en sus versiones actuales y técnicas como ILE, Free, Full Free RPG, Manejo de Bases de datos DB2.Importante: DISPONIBILIDAD INMEDIATA Trabajo de manera remota por prestación de servicios, para un proyecto de 4 semanas.¡POSTULATE!"
1884724979,"
        Analista de pruebas de software
    ","Requerimos para nuestro equipo de trabajo personal para el cargo ANALISTA DE PRUEBAS DE SOFTWARE. Los interesados deben tener las siguientes características: profesional en ingeniería de sistemas, electrónica o afines, con mínimo 2 año de experiencia en proyectos de desarrollo y pruebas de software, uso de herramientas de gestión de defectos y casos de prueba, reporte y seguimiento de incidencias halladas durante la ejecución de pruebas, validación de desarrollo. Horario: lunes a viernes administrativo (una semana presencial, una semana en trabajo remoto). Salario: $3'400.000, contrato indefinido directo con la compañía."
1884737881,"
        Analista de calidad qa - proyectos nube
    ","Reconocida compañía del sector tecnológico y financiero solicita para su equipo de trabajo, Analista de Sistemas - Calidad QA para proyectos,  profesional en Ingeniería de Sistemas, Electrónica o afines, que cuente con 4 años de experiencia en la gestión de pruebas de software, gestión de equipos de pruebas de software, control y gestión de fábricas de desarrollo, Informando el cierre y certificación de las pruebas, conocimientos en lenguajes de programación, conocimiento y manejo de archivos tipo JSON - API REST y metodología ISTQB, garantizando  cumplimento de gestión de requerimiento de software y el cumplimiento de la ejecución respecto al ciclo de pruebas, que cuente con experiencia en tecnologías en la NubeTipo de Contrato Por proyectosHorario: OficinaSi estás interesado aplica a la oferta laboral. Se parte de la mejor compañía para trabajar"
1884732158,"
        Golang architect - usd salary - remote work
    ","BairesDev is the leading software development company in the Americas. With more than 2,000 employees working on projects around the world.About the Role:We are looking for Golang Architects to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world.These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices, etc.What You’ll Do:- Design, estimate, and code new features both in Golang.- Architect new applications and expand existing ones.- Collaborate on enterprise architecture with other teams.- De?ne, document, and enforce engineering standards.- Perform code reviews of your team members work.- Mentor junior engineers.- Participate in software design discussions.- Participate in sprint planning and other project management meetings.- Ensure all code that goes to production is of top quality.- Ensure existing applications are scaled to meet expected demand.You Must Have:- 8+ years of experience working as a developer.- 6+ years of experience in Golang.- Proficient with analysis, troubleshooting, and problem solving.- Hands-on experience with managing data loads and data quality a plus.- Advanced English level.BairesDev Offers:- Excellent compensation plan, well above the market average.- Possibility of remote work and flexible schedules.- Training plans.- Extensive possibilities for growth and professional development thanks to our mentoring system.Are you interested in joining the most talented IT team in Latin America? Do you want to work for an innovative tech company with the resources of a multinational market leader? Are you ready to do the best work of your professional life? If so, we want to hear from you. Apply today!"
1884741895,"
        Arquitecto preventa  de software bilingüe / medellín
    ","ES TU OPORTUNIDAD en PersonalSoft estamos en la búsqueda de ARQUITECTO PREVENTA BILINGÜE para MedellínIngeniero de sistemas o afines, con 7 años de experiencia en TI, 2 años en el cargos de preventa de software,  experiencia con conceptualización de soluciones y dimensionamiento en recursos, tiempo y costos de los servicios diseñados  como parte de actividades de preventa a clientes.Dominio técnico en lenguajes de desarrollo, marcos de trabajo ágil/tradicional, y  tecnologías emergentes.¿Te interesa? ¡Hablemos!Correo:******************@************.***.**"
1884739530,"
        Ingeniero preventa  de software bilingüe / medellín
    ","ES TU OPORTUNIDAD en PersonalSoft estamos en la búsqueda de INGENIERO PREVENTA BILINGÜE para MedellínIngeniero de sistemas o afines, con 7 años de experiencia en TI, 2 años en el cargos de preventa de software,  experiencia con conceptualización de soluciones y dimensionamiento en recursos, tiempo y costos de los servicios diseñados  como parte de actividades de preventa a clientes.Dominio técnico en lenguajes de desarrollo, marcos de trabajo ágil/tradicional, y  tecnologías emergentes.¿Te interesa? ¡Hablemos!Correo:******************@************.***.**"
1884739475,"
        Arquitecto de preventa / medellín
    ","ES TU OPORTUNIDAD en PersonalSoft estamos en la búsqueda de INGENIERO PREVENTA BILINGÜE para MedellínIngeniero de sistemas o afines, con 7 años de experiencia en TI, 2 años en el cargos de preventa de software,  experiencia con conceptualización de soluciones y dimensionamiento en recursos, tiempo y costos de los servicios diseñados  como parte de actividades de preventa a clientes.Dominio técnico en lenguajes de desarrollo, marcos de trabajo ágil/tradicional, y  tecnologías emergentes.¿Te interesa? ¡Hablemos!Correo:******************@************.***.**"
1884740106,"
        Arquitectura en microservicios de software
    ","SE REQUIERE PROFESIONAL EN INGENIERO DE SISTEMAS, MÍNIMO 3 AÑOS DE EXPERIENCIA COMO ARQUITECTO DE SOFTWARE, ; DESEABLE QUE ESTÉ CURSANDO O HAYA CULMINADO ESPECIALIZACION  O MAESTRIA EN CONSTRUCCION DE SOFTWAREcursando o haya culminado cursos de Especialización o Maestría en Construcción De Software o enÁreas propias de Ingeniería de Sistemas o contar con la Certificación como Arquitecto."
1884742538,"
        Supervisor de diseño y web master
    ","En INTER RAPIDISIMO buscamos el mejor talento, para ser parte de nuestra red logística.Cargo: Supervisor de diseño y web masterRequisitos: Profesional en diseño gráfico y/o marketing digital.Con experiencia demostrable en el manejo, desarrollo y mantenimiento de sitios web.Habilidad en la creación de contenidos, programación y funcionamiento del sitio. Con experiencia demostrable en el manejo de software de diseño tales como photoshop,illustrator,premiere, after effects,indesing, entre otros.Condiciones Laborales:•	Contrato:  fijo por 6 meses RENOVABLE de acuerdo a desempeño.•	Horario: Lunes a viernes de 8AM A 6PM y sábados 8AM A 2PM (cada quinde días)•	Salario: $1.687.000 + rodamientoSi te interesa este reto y cumples con las condiciones del cargo, postula tu hoja de vida y estaremos en contacto contigo!!!"
1884724471,"
        Full stack
    ","Encargado de la arquitectura, diseño y ajuste de nuevas funcionalidades en y entre los sistemas de información de gestión institucional.?	Conocimientos  en programación y desarrollo de software.?	Conocimiento amplio de los diferentes sistemas operativos.?	Conocimientos en arquitectura de servidores, redes de comunicación?	Conocimientos en desarrollo Front-End y Back-End.?	Tener habilidades comunicativas y de trabajo en equipo.?	Ser analítico y lógico en el enfoque para la solución de problemas.?	Con más de 3 años de experiencia.?	Conocimiento en buenas prácticas de desarrollo de software seguro.?	Conocimiento en patrones de desarrollo de software.?	Conocimiento en metodologías de desarrollo de software tradicionales y agiles.?	Conocimiento en diseño de bases de datos relacionales.?	Planificación y Seguimiento de proyectos de desarrollo de SW."
1884731346,"
        Analista de tecnología
    ","Objetivo: analizar e implementar los recursos tecnológicos, mantenimiento y/o eliminación de aplicaciones, sistemas de información, comunicaciones y nuevas tecnologías de software y hardware de acuerdo a las necesidades de la cooperativa.Estudios: Profesional en Ingeniería de sistemas. Experiencia: de 1 a 2 años en cargos como ingeniero de sistemasConocimientos: administración tecnológica, programación de seguridad informática, desarrollo de servidores, redes de comunicación y bases de datos, programación.Condiciones laborales: Contrato a término indefinido directo con la cooperativa."
1884726039,"
        Lider de desarrollo de software
    ","Importante compañía de tecnología requiere personal para ocupar el cargo de LIDER DE DESARROLLO, las personas interesadas deben cumplir los siguientes requisitos: profesional en sistemas, Ingeniera electrónica, telecomunicaciones, Industrial o afines, Deseable poseer certificaciones en algún área o tema técnico o poseer postgrado en desarrollo de software, arquitectura TI, arquitectura de software, arquitectura de negocio o similares. Con experiencia de 4 años en análisis, diseño y/o construcción de software y 1 año liderando equipos técnicos de Desarrollo de Software. (Si cuenta con especialización o maestría en áreas afines a la ingeniería de software, construcción de software o arquitectura de software, se homologa como 2 años de experiencia). Horario: lunes a viernes administrativo (una semana presencial, una semana en trabajo remoto).  Salario: $7’000.000. Contrato indefinido directo con la compañía."
1884739776,"
        Ingeniero preventa - ciberseguridad
    ","Buscamos profesional bilingüe en Ingeniería Electrónica, Sistemas, telecomunicaciones y/o afines, preferible especialización, indispensable conocimientos en ciberseguridad, manejo seguridad de la información,  experiencia en diseño e implementación de soluciones tecnológicas en ciberseguridad,  arquitectura servicios de tecnología, desarrollo de negocio, proyectos de preventa.  Sueldo entre $8 a $10 millones promedio - 80% sueldo 20% incentivo por proyecto aprobado."
